url,title,price,agency_name,agency_contact_number,governorate,area,property_type,property_size,rate_per_sqft,rooms,bathrooms,roads,parking,built_up_area,classification
https://baity.bh/properties/land-in-saar-34160,Land in Saar,233608,Majestic Properties,39655161,Northern,Saar,PLOT,943.6,23,,,1,,,RA
https://baity.bh/properties/land-in-tubli-38697,Land in Tubli,228627,Domains Real Estate,39333709,Capital,Tubli,PLOT,708,30,,,2,,,RA
https://baity.bh/properties/land-in-riffa-36033,Land in Riffa,240000,Grnata Real Estate,97336005571,Southern,Riffa,PLOT,611,36.5,,,2,,,RB
https://baity.bh/properties/land-in-buri-21881,Land in Buri,97070,Janabiya Gate Real Estate,38302990,Northern,Buri,PLOT,334,27,,,1,,,RA
https://baity.bh/properties/land-in-aali-23580,Land in A'ali,163089,Alforsa Real Estate,38821400,Northern,A'ali,PLOT,673.4,22.5,,,1,,,RB
https://baity.bh/properties/apartment-in-muharraq-15104,Apartment in Muharraq,90000,Grnata Real Estate,97336005571,Muharraq,Muharraq,APARTMENT,134.6,62.1,2,2,,1,,
https://baity.bh/properties/land-in-hamala-27939,Land in Hamala,127669.7,Janabiya Gate Real Estate,38302990,Northern,Hamala,PLOT,494.2,24,,,2,,,RA
https://baity.bh/properties/apartment-in-reef-island-21939,Apartment in Reef Island,80000,House Me,38777992,Capital,Reef Island,APARTMENT,89,83.5,1,2,,1,,
https://baity.bh/properties/land-in-damistan-35448,Land in Damistan,90999.99,House Me,38777992,Northern,Damistan,PLOT,320.5,26.4,,,1,,,RHA
https://baity.bh/properties/apartment-in-amwaj-37956,Apartment in Amwaj,68000,Carlton Real Estate,39502200,Muharraq,Amwaj,APARTMENT,84,75.2,1,2,,1,,
https://baity.bh/properties/land-in-barbar-15905,Land in Barbar,83377.95,Delmon Gate,17598666,Northern,Barbar,PLOT,258.2,30,,,1,,,RHA
https://baity.bh/properties/apartment-in-seef-41655,Apartment in Seef,60000,House Me,38777992,Capital,Seef,APARTMENT,78,71.5,1,2,,0,,
https://baity.bh/properties/villa-in-hamala-32959,Villa in Hamala,125000,Grnata Real Estate,97336005571,Northern,Hamala,VILLA,170,68.3,4,5,1,2,280,RHA
https://baity.bh/properties/land-in-diraz-13570,Land in Diraz,103198,Grnata Real Estate,97336005571,Northern,Diraz,PLOT,330.6,29,,,1,,,RHB
https://baity.bh/properties/land-in-karzakkan-37453,Land in Karzakkan,98000,Grnata Real Estate,97336005571,Northern,Karzakkan,PLOT,342.3,26.6,,,1,,,RB
https://baity.bh/properties/villa-in-saar-39132,Villa in Saar,229000,Istanbul Real Estate WLL,66000009,Northern,Saar,VILLA,461,46.1,6,8,2,2,651,RA
https://baity.bh/properties/land-in-saar-34806,Land in Saar,164409,Grnata Real Estate,97336005571,Northern,Saar,PLOT,545.5,28,,,1,,,RA
https://baity.bh/properties/apartment-in-manama-34558,Apartment in Manama,120000,Majestic Properties,39655161,Capital,Manama,APARTMENT,121,92.1,2,2,,1,,
https://baity.bh/properties/villa-in-jid-al-haj-35720,Villa in Jid Al Haj,155000,Best Spot Real Estate,77991118,Northern,Jid Al Haj,VILLA,247.4,58.2,4,5,1,2,297,RA
https://baity.bh/properties/land-in-tubli-41225,Land in Tubli,127000,Aryaf Al-Bahrain Real Estate,33334841,Capital,Tubli,PLOT,513,23,,,1,,,RB
https://baity.bh/properties/villa-in-tubli-35328,Villa in Tubli,103000,Alhoor Real Estate,17640060,Capital,Tubli,VILLA,1687,5.7,4,4,1,2,270,RHA
https://baity.bh/properties/land-in-hamala-15842,Land in Hamala,80410,Delmon Gate,17598666,Northern,Hamala,PLOT,281.9,26.5,,,1,,,RHB
https://baity.bh/properties/land-in-galali-35895,Land in Galali,90602.9,Carlton Real Estate,39502200,Muharraq,Galali,PLOT,286.3,29.4,,,1,,,RA
https://baity.bh/properties/land-in-karzakkan-32207,Land in Karzakkan,102500,Best Location,38868838,Northern,Karzakkan,PLOT,361.9,26.3,,,2,,,RA
https://baity.bh/properties/land-in-hamala-33318,Land in Hamala,81348,Grnata Real Estate,97336005571,Northern,Hamala,PLOT,260.6,29,,,2,,,RHA
https://baity.bh/properties/land-in-jurdab-27778,Land in Jurdab,133450,House Me,38777992,Capital,Jurdab,PLOT,496,25,,,1,,,RB
https://baity.bh/properties/land-in-hamala-14156,Land in Hamala,48153,Grnata Real Estate,97336005571,Northern,Hamala,PLOT,161.5,27.7,,,1,,,RHA
https://baity.bh/properties/land-in-hamala-32097,Land in Hamala,63841,Grnata Real Estate,97336005571,Northern,Hamala,PLOT,197.7,30,,,1,,,RHA
https://baity.bh/properties/villa-in-saar-40225,Villa in Saar,429000,Istanbul Real Estate WLL,66000009,Northern,Saar,VILLA,579,68.8,5,7,1,2,670,RA
https://baity.bh/properties/land-in-hamala-41072,Land in Hamala,73410,Best Location,38868838,Northern,Hamala,PLOT,200.6,34,,,1,,,RA
https://baity.bh/properties/land-in-hamala-14810,Land in Hamala,51000,Best Location,38868838,Northern,Hamala,PLOT,161.5,29.3,,,1,,,RHA
https://baity.bh/properties/land-in-askar-20351,Land in Askar,88903,Best Location,38868838,Southern,Askar,PLOT,393.3,21,,,1,,,RA
https://baity.bh/properties/land-in-saar-43023,Land in Saar,112000,Carlton Real Estate,39502200,Northern,Saar,PLOT,322.2,32.3,,,1,,,RA
https://baity.bh/properties/apartment-in-busaiteen-26594,Apartment in Busaiteen,39000,Amaken Real Estate,17820082,Muharraq,Busaiteen,APARTMENT,43.8,60.4,1,1,,1,,
https://baity.bh/properties/apartment-in-qalali-27702,Apartment in Qalali,60000,Bareeq,97333553373,Muharraq,Qalali,APARTMENT,133.6,41.7,3,5,,2,,
https://baity.bh/properties/land-in-bu-quwah-34215,Land in Bu Quwah,134024,Roots Real Estate,38300773,Northern,Bu Quwah,PLOT,389.1,32,,,1,,,RA
https://baity.bh/properties/villa-in-sadad-23816,Villa in Sadad,135000,Alhoor Real Estate,17640060,Northern,Sadad,VILLA,231,54.3,4,4,2,2,195,RHA
https://baity.bh/properties/land-in-bani-jamra-35291,Land in Bani Jamra,83999.99,Al Mahd Real Estate,39919966,Northern,Bani Jamra,PLOT,229.6,34,,,1,,,RHA
https://baity.bh/properties/land-in-shahrakkan-42640,Land in Shahrakkan,75000,Best Location,38868838,Northern,Shahrakkan,PLOT,205.9,33.8,,,3,,,RHB
https://baity.bh/properties/villa-in-bani-jamra-15475,Villa in Bani Jamra,115000,Delmon Gate,17598666,Northern,Bani Jamra,VILLA,170.8,62.6,4,5,1,2,250,RA
https://baity.bh/properties/land-in-sanad-42018,Land in Sanad,117836,Al Mahd Real Estate,39919966,Capital,Sanad,PLOT,342.1,32,,,1,,,RA
https://baity.bh/properties/land-in-busaiteen-31029,Land in Busaiteen,141200,Istanbul Real Estate WLL,66000009,Muharraq,Busaiteen,PLOT,364.33,36,,,1,,,RB
https://baity.bh/properties/land-in-tubli-22871,Land in Tubli,115800,Carlton Real Estate,39502200,Capital,Tubli,PLOT,347.2,31,,,1,,,RA
https://baity.bh/properties/villa-in-bani-jamra-30535,Villa in Bani Jamra,115000,Janabiya Gate Real Estate,38302990,Northern,Bani Jamra,VILLA,150,71.2,5,6,1,1,300,RA
https://baity.bh/properties/villa-in-hamala-41911,Villa in Hamala,119000,Domains Real Estate,39333709,Northern,Hamala,VILLA,173.3,63.8,3,4,1,2,254,RA
https://baity.bh/properties/land-in-barbar-40238,Land in Barbar,65000,Best Location,38868838,Northern,Barbar,PLOT,160.1,37.7,,,2,,,RHB
https://baity.bh/properties/land-in-hamala-34815,Land in Hamala,47000,Grnata Real Estate,97336005571,Northern,Hamala,PLOT,161.5,27,,,1,,,RHA
https://baity.bh/properties/apartment-in-manama-15164,Apartment in Manama,53000,Grnata Real Estate,97336005571,Capital,Manama,APARTMENT,96.8,,2,2,,1,,
https://baity.bh/properties/land-in-jaww-33606,Land in Jaww,65063,Domains Real Estate,39333709,Southern,Jaww,PLOT,192.5,31.4,,,1,,,RA
https://baity.bh/properties/land-in-maqabah-41293,Land in Maqabah,105271,Effects Real Estate,39975454,Northern,Maqabah,PLOT,326,30,,,1,,,RA
https://baity.bh/properties/villa-in-bu-kowarah-41866,Villa in Bu Kowarah,145000,Nasser Al-Ahli,17777743,Southern,Bu Kowarah,VILLA,349,38.6,6,6,1,2,480,RB
https://baity.bh/properties/land-in-nuwaidrat-32348,Land in Nuwaidrat,157000,Delmon Gate,17598666,Capital,Nuwaidrat,PLOT,489,29.8,,,1,,,RA
https://baity.bh/properties/villa-in-bani-jamra-23913,Villa in Bani Jamra,145000,Grnata Real Estate,97336005571,Northern,Bani Jamra,VILLA,225.1,59.8,4,5,1,2,270,RHA
https://baity.bh/properties/land-in-karzakkan-23190,Land in Karzakkan,93500,House Me,38777992,Northern,Karzakkan,PLOT,317.2,27.4,,,1,,,RA
https://baity.bh/properties/land-in-bu-quwah-18831,Land in Bu Quwah,154032.84,SAYED MAHDI REAL ESTATE AGENCY,17244399,Northern,Bu Quwah,PLOT,477,30,,,1,,,RA
https://baity.bh/properties/land-in-arad-24031,Land in Arad,116510,Janabiya Gate Real Estate,38302990,Muharraq,Arad,PLOT,360.8,30,,,2,,,RA
https://baity.bh/properties/land-in-al-eker-18753,Land in Al Eker,105853,Delmon Gate,17598666,Capital,Al Eker,PLOT,327.8,30,,,2,,,RA
https://baity.bh/properties/apartment-in-al-juffair-37481,Apartment in Al Juffair,47000,Blue Lake Real Estate,39939477,Capital,Al Juffair,APARTMENT,122,35.8,2,2,,1,,
https://baity.bh/properties/villa-in-hamala-31829,Villa in Hamala,140000,Al Mahd Real Estate,39919966,Northern,Hamala,VILLA,200,65,4,4,1,2,310,
https://baity.bh/properties/land-in-hamala-13613,Land in Hamala,52151,Grnata Real Estate,97336005571,Northern,Hamala,PLOT,161.5,30,,,1,,,RHA
https://baity.bh/properties/villa-in-damistan-21340,Villa in Damistan,115000,SAYED MAHDI REAL ESTATE AGENCY,17244399,Northern,Damistan,VILLA,144,74.2,4,3,1,2,267,RHA
https://baity.bh/properties/villa-in-diyar-al-muharraq-30749,Villa in Diyar Al Muharraq,128000,Istanbul Real Estate WLL,66000009,Muharraq,Diyar Al Muharraq,VILLA,185,64.3,3,5,1,2,241,RA
https://baity.bh/properties/land-in-jebalat-hebshi-32593,Land in Jebalat Hebshi,188000,Grnata Real Estate,97336005571,Northern,Jebalat Hebshi,PLOT,800.3,21.8,,,1,,,RA
https://baity.bh/properties/land-in-sitra-13593,Land in Sitra,130487,Grnata Real Estate,97336005571,Capital,Sitra,PLOT,484.9,25,,,1,,,RB
https://baity.bh/properties/land-in-bu-quwah-31186,Land in Bu Quwah,150000,Effects Real Estate,39975454,Northern,Bu Quwah,PLOT,397,35.1,,,2,,,RA
https://baity.bh/properties/apartment-in-al-hidd-18557,Apartment in Al Hidd,79000,Best Location,38868838,Muharraq,Al Hidd,APARTMENT,217,33.8,4,5,,2,,
https://baity.bh/properties/land-in-hamala-23336,Land in Hamala,65000,Carlton Real Estate,39502200,Northern,Hamala,PLOT,200,30.2,,,1,,,RHA
https://baity.bh/properties/land-in-askar-15236,Land in Askar,77500,Grnata Real Estate,97336005571,Southern,Askar,PLOT,300,24,,,1,,,RA
https://baity.bh/properties/land-in-bani-jamra-35246,Land in Bani Jamra,82000,Fajar AlKhalij Real Estate,17778866,Northern,Bani Jamra,PLOT,233.1,32.7,,,2,,,RHA
https://baity.bh/properties/land-in-askar-13853,Land in Askar,92570,Grnata Real Estate,97336005571,Southern,Askar,PLOT,344,25,,,2,,,RA
https://baity.bh/properties/villa-in-aali-21280,Villa in A'ali,125000,House Me,38777992,Northern,A'ali,VILLA,197.8,58.7,4,3,1,0,250,
https://baity.bh/properties/apartment-in-al-juffair-33274,Apartment in Al Juffair,75000,Domains Real Estate,39333709,Capital,Al Juffair,APARTMENT,112,62.2,2,2,,1,,
https://baity.bh/properties/land-in-sadad-22012,Land in Sadad,98000,Carlton Real Estate,39502200,Northern,Sadad,PLOT,350.2,26,,,1,,,RA
https://baity.bh/properties/villa-in-shakhurah-14360,Villa in Shakhurah,130000,Grnata Real Estate,97336005571,Northern,Shakhurah,VILLA,228,53,4,6,1,1,285,
https://baity.bh/properties/villa-in-tubli-42487,Villa in Tubli,205000,Majestic Properties,39655161,Capital,Tubli,VILLA,391,48.7,6,7,2,3,600,RA
https://baity.bh/properties/land-in-muharraq-43107,Land in Muharraq,42000,Grnata Real Estate,97336005571,Muharraq,Muharraq,PLOT,99.4,39.3,,,1,,,RHB
https://baity.bh/properties/land-in-hamala-28016,Land in Hamala,51176,Janat Alensan Contracting,38100770,Northern,Hamala,PLOT,169.79,28,,,1,,,RHA
https://baity.bh/properties/land-in-hamad-town-20333,Land in Hamad Town,233498,Domains Real Estate,39333709,Northern,Hamad Town,PLOT,867.7,25,,,2,,,MOH
https://baity.bh/properties/land-in-salmabad-33252,Land in Salmabad,181610.2,Domains Real Estate,39333709,Northern,Salmabad,PLOT,912,18.5,,,1,,,RHB
https://baity.bh/properties/land-in-hamala-32660,Land in Hamala,51180.25,Lakum Real Estate,33663365,Northern,Hamala,PLOT,172.9,172.9,,,1,,,RHA
https://baity.bh/properties/apartment-in-al-juffair-33851,Apartment in Al Juffair,65000,House Me,38777992,Capital,Al Juffair,APARTMENT,161,37.5,2,3,,1,,
https://baity.bh/properties/land-in-jid-hafs-43113,Land in Jid Hafs,35280,Grnata Real Estate,97336005571,Capital,Jid Hafs,PLOT,117,28,,,1,,,RHB
https://baity.bh/properties/land-in-hamad-town-40007,Land in Hamad Town,356787.85,Grnata Real Estate,97336005571,Northern,Hamad Town,PLOT,1183.8,28,,,3,,,RA
https://baity.bh/properties/villa-in-bu-quwah-27921,Villa in Bu Quwah,234999.98,Majestic Properties,39655161,Northern,Bu Quwah,VILLA,330,68.4,4,5,1,2,530,RA
https://baity.bh/properties/villa-in-bani-jamra-29868,Villa in Bani Jamra,135000,Majestic Properties,39655161,Northern,Bani Jamra,VILLA,182.5,68.7,4,5,2,2,265,
https://baity.bh/properties/land-in-manama-31367,Land in Manama,25000,Majestic Properties,39655161,Capital,Manama,PLOT,39.3,59.1,,,1,,,RHB
https://baity.bh/properties/villa-in-al-qaryah-34703,Villa in Al Qaryah,155000,Janabiya Gate Real Estate,38302990,Northern,Al Qaryah,VILLA,287,50.2,4,6,1,2,290,RA
https://baity.bh/properties/apartment-in-riffa-13942,Apartment in Riffa,54000,Grnata Real Estate,97336005571,Southern,Riffa,APARTMENT,145,34.6,3,3,,1,,
https://baity.bh/properties/land-in-sadad-37661,Land in Sadad,95000,Best Spot Real Estate,77991118,Northern,Sadad,PLOT,309,28.6,,,1,,,RA
https://baity.bh/properties/land-in-diraz-35662,Land in Diraz,151740,Grnata Real Estate,97336005571,Northern,Diraz,PLOT,469.9,30,,,1,,,RA
https://baity.bh/properties/land-in-shahrakkan-34927,Land in Shahrakkan,73000,Alforsa Real Estate,38821400,Northern,Shahrakkan,PLOT,210.9,32.2,,,1,,,RHA
https://baity.bh/properties/villa-in-busaiteen-30653,Villa in Busaiteen,133000,Istanbul Real Estate WLL,66000009,Muharraq,Busaiteen,VILLA,256,48.3,4,6,1,2,350,RHA
https://baity.bh/properties/apartment-in-bu-quwah-34650,Apartment in Bu Quwah,65000,Domains Real Estate,39333709,Northern,Bu Quwah,APARTMENT,120,50.3,3,1,,1,,
https://baity.bh/properties/land-in-maqabah-14230,Land in Maqabah,198000,Grnata Real Estate,97336005571,Northern,Maqabah,PLOT,566,32.5,,,2,,,RA
https://baity.bh/properties/apartment-in-saar-33575,Apartment in Saar,65000,Alforsa Real Estate,38821400,Northern,Saar,APARTMENT,95.8,63,2,2,,2,,
https://baity.bh/properties/land-in-buri-15463,Land in Buri,93000,Delmon Gate,17598666,Northern,Buri,PLOT,277.2,31.2,,,1,,,RA
https://baity.bh/properties/apartment-in-bu-quwah-18644,Apartment in Bu Quwah,60000,Best Location,38868838,Northern,Bu Quwah,APARTMENT,119,46.8,3,3,,1,,
https://baity.bh/properties/villa-in-askar-37552,Villa in Askar,130000,Al Mahd Real Estate,39919966,Southern,Askar,VILLA,203,59.5,4,5,1,2,270,RA
https://baity.bh/properties/land-in-hamala-21108,Land in Hamala,52000,SAYED MAHDI REAL ESTATE AGENCY,17244399,Northern,Hamala,PLOT,161.5,29.9,,,2,,,RHA
https://baity.bh/properties/villa-in-al-hidd-42696,Villa in Al Hidd,170000,Square Meter Real Estate W.L.L,17007999,Muharraq,Al Hidd,VILLA,304,52,5,6,1,2,311,RA
https://baity.bh/properties/villa-in-jannusan-30417,Villa in Jannusan,105800,Grnata Real Estate,97336005571,Northern,Jannusan,VILLA,180.2,54.5,5,5,1,2,224,RHA
https://baity.bh/properties/land-in-askar-32231,Land in Askar,80730,Grnata Real Estate,97336005571,Southern,Askar,PLOT,300,25,,,1,,,RA
https://baity.bh/properties/land-in-hamala-33903,Land in Hamala,55000,Tabauon Real Estate Development,17422685,Northern,Hamala,PLOT,161.7,31.6,,,1,,,RA
https://baity.bh/properties/land-in-al-hidd-14807,Land in Al Hidd,102990,Grnata Real Estate,97336005571,Muharraq,Al Hidd,PLOT,368,26,,,1,,,RB
https://baity.bh/properties/land-in-arad-22532,Land in Arad,393626,Grnata Real Estate,97336005571,Muharraq,Arad,PLOT,1354.4,27,,,2,,,RA
https://baity.bh/properties/land-in-amwaj-27855,Land in Amwaj,314136,Amaken Real Estate,17820082,Muharraq,Amwaj,PLOT,972.8,30,,,2,,,RA
https://baity.bh/properties/land-in-sanabis-13747,Land in Sanabis,115320,Grnata Real Estate,97336005571,Capital,Sanabis,PLOT,306.1,35,,,1,,,RA
https://baity.bh/properties/land-in-al-hajar-18852,Land in Al Hajar,101086,Delmon Gate,17598666,Northern,Al Hajar,PLOT,301,31.2,,,1,,,RA
https://baity.bh/properties/villa-in-damistan-33374,Villa in Damistan,126000,Best Location,38868838,Northern,Damistan,VILLA,193,61.9,4,5,1,2,270,RHA
https://baity.bh/properties/land-in-jid-ali-14295,Land in Jid Ali,147079,Grnata Real Estate,97336005571,Capital,Jid Ali,PLOT,488,28,,,1,,,RB
https://baity.bh/properties/land-in-samaheej-40059,Land in Samaheej,100000,Delmon Gate,17598666,Muharraq,Samaheej,PLOT,300,31,,,1,,,RA
https://baity.bh/properties/villa-in-bani-jamra-36511,Villa in Bani Jamra,200000,Kayan Real Estate,17400029,Northern,Bani Jamra,VILLA,340,54.6,4,5,1,2,385,RHA
https://baity.bh/properties/land-in-karranah-42094,Land in Karranah,161720,Janabiya Gate Real Estate,38302990,Capital,Karranah,PLOT,429.3,35,,,3,,,RB
https://baity.bh/properties/land-in-karzakkan-33642,Land in Karzakkan,60158.44,Domains Real Estate,39333709,Northern,Karzakkan,PLOT,210.9,26.5,,,1,,,RB
https://baity.bh/properties/land-in-jaww-41013,Land in Jaww,72984.23,Best Location,38868838,Southern,Jaww,PLOT,308.2,22,,,1,,,RA
https://baity.bh/properties/land-in-janabiyah-31749,Land in Janabiyah,151109,Grnata Real Estate,97336005571,Northern,Janabiyah,PLOT,438.7,32,,,2,,,RA
https://baity.bh/properties/villa-in-jid-ali-15043,Villa in Jid Ali,160000,Grnata Real Estate,97336005571,Capital,Jid Ali,VILLA,329,45.2,3,5,1,2,389,
https://baity.bh/properties/land-in-muharraq-31230,Land in Muharraq,80000,ASK Real Estate Bahrain,17211180,Muharraq,Muharraq,PLOT,221.2,33.6,,,1,,,RHA
https://baity.bh/properties/land-in-bani-jamra-15829,Land in Bani Jamra,85000,Delmon Gate,17598666,Northern,Bani Jamra,PLOT,233.1,33.9,,,2,,,RHA
https://baity.bh/properties/land-in-maqabah-38964,Land in Maqabah,146382,Kayan Real Estate,17400029,Northern,Maqabah,PLOT,412.1,33,,,2,,,RA
https://baity.bh/properties/land-in-al-musalla-42884,Land in Al Musalla,86898,Al Mahd Real Estate,39919966,Capital,Al Musalla,PLOT,299,27,,,1,,,RB
https://baity.bh/properties/land-in-aali-34683,Land in A'ali,114165,Alhoor Real Estate,17640060,Northern,A'ali,PLOT,321.4,33,,,1,,,RA
https://baity.bh/properties/land-in-jurdab-13835,Land in Jurdab,111784,Grnata Real Estate,97336005571,Capital,Jurdab,PLOT,335,31,,,2,,,RB
https://baity.bh/properties/land-in-sanad-21909,Land in Sanad,284524,House Me,38777992,Capital,Sanad,PLOT,979,27,,,1,,,RA
https://baity.bh/properties/land-in-karzakkan-21091,Land in Karzakkan,90000,SAYED MAHDI REAL ESTATE AGENCY,17244399,Northern,Karzakkan,PLOT,303,27.6,,,1,,,RA
https://baity.bh/properties/villa-in-alhajiyat-34876,Villa in Alhajiyat,129000,Amaken Real Estate,17820082,Southern,Alhajiyat,VILLA,182.5,65.7,4,5,2,1,290,RHA
https://baity.bh/properties/land-in-budaiya-41265,Land in Budaiya,93000,Grnata Real Estate,97336005571,Northern,Budaiya,PLOT,369.2,23.4,,,1,,,RB
https://baity.bh/properties/villa-in-barbar-29142,Villa in Barbar,115000,Bin Eid Tower Real Estate,17250078,Northern,Barbar,VILLA,168,63.6,4,4,1,2,270,
https://baity.bh/properties/land-in-janabiyah-42042,Land in Janabiyah,94792,Janabiya Gate Real Estate,38302990,Northern,Janabiyah,PLOT,275.2,32,,,1,,,RB
https://baity.bh/properties/land-in-madinat-khalifa-40696,Land in Madinat Khalifa,116124,Nasser Al-Ahli,17777743,Southern,Madinat Khalifa,PLOT,567.8,19,,,1,,,RA
https://baity.bh/properties/land-in-dar-kulaib-35239,Land in Dar Kulaib,80411,Taiba Real Estate,17610600,Northern,Dar Kulaib,PLOT,266.8,28,,,1,,,RHA
https://baity.bh/properties/land-in-barbar-35518,Land in Barbar,58500,Best Location,38868838,Northern,Barbar,PLOT,165.9,32.8,,,1,,,RHA
https://baity.bh/properties/land-in-karzakkan-37005,Land in Karzakkan,96800,Best Spot Real Estate,77991118,Northern,Karzakkan,PLOT,315,28.5,,,1,,,RA
https://baity.bh/properties/land-in-bu-quwah-42317,Land in Bu Quwah,100451,ASK Real Estate Bahrain,17211180,Northern,Bu Quwah,PLOT,300,31.1,,,1,,,RA
https://baity.bh/properties/land-in-saar-42977,Land in Saar,322000,Istanbul Real Estate WLL,66000009,Northern,Saar,PLOT,1034.1,28.9,,,1,,,RA
https://baity.bh/properties/land-in-north-sehla-42006,Land in North Sehla,123947,Janabiya Gate Real Estate,38302990,Northern,North Sehla,PLOT,329,35,,,1,,,RB
https://baity.bh/properties/villa-in-barbar-20467,Villa in Barbar,260000,Best Location,38868838,Northern,Barbar,VILLA,453,53.3,3,5,1,2,350,RA
https://baity.bh/properties/villa-in-saar-40805,Villa in Saar,460000,Best Location,38868838,Northern,Saar,VILLA,570,75,5,7,1,2,679,RHA
https://baity.bh/properties/apartment-in-muharraq-15026,Apartment in Muharraq,75000,Grnata Real Estate,97336005571,Muharraq,Muharraq,APARTMENT,154.1,45.2,2,3,,1,,
https://baity.bh/properties/land-in-hamala-43130,Land in Hamala,53316,Grnata Real Estate,97336005571,Northern,Hamala,PLOT,170.8,29,,,1,,,RHA
https://baity.bh/properties/land-in-hamala-20277,Land in Hamala,93000,Domains Real Estate,39333709,Northern,Hamala,PLOT,325,26.6,,,2,,,RHA
https://baity.bh/properties/villa-in-maqabah-27766,Villa in Maqabah,120000,Nasser Al-Ahli,17777743,Northern,Maqabah,VILLA,173.9,64.1,5,6,1,2,174,
https://baity.bh/properties/apartment-in-galali-15431,Apartment in Galali,65000,Delmon Gate,17598666,Muharraq,Galali,APARTMENT,127,47.5,2,2,,1,,
https://baity.bh/properties/land-in-aali-31137,Land in A'ali,118511,Delmon Gate,17598666,Northern,A'ali,PLOT,367,30,,,1,,,RA
https://baity.bh/properties/land-in-bu-quwah-14858,Land in Bu Quwah,122072,Grnata Real Estate,97336005571,Northern,Bu Quwah,PLOT,354.4,32,,,1,,,RA
https://baity.bh/properties/villa-in-al-maqsha-19400,Villa in Al Maqsha,117000,Delmon Gate,17598666,Northern,Al Maqsha,VILLA,160,67.9,3,4,1,2,280,RHA
https://baity.bh/properties/land-in-aali-40237,Land in A'ali,100000,Best Location,38868838,Northern,A'ali,PLOT,331.1,28.1,,,1,,,RB
https://baity.bh/properties/land-in-samaheej-21010,Land in Samaheej,102441,Domains Real Estate,39333709,Muharraq,Samaheej,PLOT,307,31,,,1,,,RA
https://baity.bh/properties/land-in-diyar-al-muharraq-32733,Land in Diyar Al Muharraq,90000,SAYED MAHDI REAL ESTATE AGENCY,17244399,Muharraq,Diyar Al Muharraq,PLOT,277.5,30.1,,,1,,,RA
https://baity.bh/properties/land-in-bilad-al-qadeem-15758,Land in Bilad Al Qadeem,64000,Delmon Gate,17598666,Capital,Bilad Al Qadeem,PLOT,159,37.4,,,3,,,RHB
https://baity.bh/properties/villa-in-malkiya-36074,Villa in Malkiya,130000,Almouj Real Estate W.L.L,17723444,Northern,Al Malikiyah,VILLA,220,54.9,4,5,1,2,262,RA
https://baity.bh/properties/villa-in-arad-38096,Villa in Arad,125000,Grnata Real Estate,97336005571,Muharraq,Arad,VILLA,209.7,55.4,4,3,2,2,270,MOH
https://baity.bh/properties/land-in-jurdab-14921,Land in Jurdab,148943,Grnata Real Estate,97336005571,Capital,Jurdab,PLOT,532.2,26,,,1,,,RA
https://baity.bh/properties/villa-in-shahrakkan-34821,Villa in Shahrakkan,128000,Alforsa Real Estate,38821400,Northern,Shahrakkan,VILLA,209,56.9,3,4,1,2,225,RHB
https://baity.bh/properties/villa-in-hamad-town-31519,Villa in Hamad Town,145000,Grnata Real Estate,97336005571,Northern,Hamad Town,VILLA,486,31.5,5,6,1,1,400,MOH
https://baity.bh/properties/land-in-hamala-32484,Land in Hamala,50000,Grnata Real Estate,97336005571,Northern,Hamala,PLOT,162.6,28.6,,,1,,,RHA
https://baity.bh/properties/land-in-budaiya-42099,Land in Budaiya,96874,Janabiya Gate Real Estate,38302990,Northern,Budaiya,PLOT,391.3,23,,,1,,,RB
https://baity.bh/properties/land-in-karzakkan-30832,Land in Karzakkan,98329,Grnata Real Estate,97336005571,Northern,Karzakkan,PLOT,315,29,,,1,,,RA
https://baity.bh/properties/land-in-riffa-40368,Land in Riffa,212878.71,Best Location,38868838,Southern,Riffa,PLOT,599.3,33,,,2,,,RA
https://baity.bh/properties/villa-in-jaww-20792,Villa in Jaww,165000,Best Location,38868838,Southern,Jaww,VILLA,390,39.3,5,4,2,3,280,RA
https://baity.bh/properties/land-in-karzakkan-22479,Land in Karzakkan,90298.12,Alsitri Real Estate,17583351,Northern,Karzakkan,PLOT,310.7,27,,,1,,,RA
https://baity.bh/properties/land-in-north-sehla-37790,Land in North Sehla,202590,Amaken Real Estate,17820082,Northern,North Sehla,PLOT,697.1,27,,,1,,,RB
https://baity.bh/properties/land-in-maqabah-32654,Land in Maqabah,113687,SAYED MAHDI REAL ESTATE AGENCY,17244399,Northern,Maqabah,PLOT,364.2,29,,,1,,,RA
https://baity.bh/properties/land-in-arad-32836,Land in Arad,96144,Grnata Real Estate,97336005571,Muharraq,Arad,PLOT,308,29,,,1,,,RA
https://baity.bh/properties/land-in-jurdab-14140,Land in Jurdab,240000,Grnata Real Estate,97336005571,Capital,Jurdab,PLOT,959.11,23.2,,,1,,,RA
https://baity.bh/properties/land-in-arad-16002,Land in Arad,113000,Delmon Gate,17598666,Muharraq,Arad,PLOT,377.9,27.8,,,1,,,RA
https://baity.bh/properties/land-in-askar-32400,Land in Askar,63211,Grnata Real Estate,97336005571,Southern,Askar,PLOT,202.5,29,,,1,,,RA
https://baity.bh/properties/land-in-barbar-14196,Land in Barbar,131800,Grnata Real Estate,97336005571,Northern,Barbar,PLOT,437.1,28,,,2,,,RHA
https://baity.bh/properties/land-in-barbar-34984,Land in Barbar,65000,Al Mahd Real Estate,39919966,Northern,Barbar,PLOT,180.1,33.5,,,1,,,RHB
