id,reference_number,url,broker_display_name,broker,category,category_url,title,description,location,price,currency,price_per,bedrooms,bathrooms,furnished,rera_permit_number,dtcm_licence,scraped_ts,amenities,details,agent_name,number_of_photos,user_id,phone_number,date,iteration_number,depth,property_type,sub_category_1,sub_category_2,published_at
106086,106086,https://www.nawy.com/compound/1665-ivy/property/106086-Villa-for-sale-in-IVY-with-1-bedrooms-in-New Heliopolis-by-SODIC,SODIC,SODIC,,,Villa for sale in IVY with 3 bedrooms in New Heliopolis by SODIC,A 3 bedroom Villa in IVY by SODIC. The Villa size is 251 m2 with 4 bathrooms. This property will be ready for delivery not-finished by 2028-12-29.,"IVY, New Heliopolis, Egypt",38505000,EGP,,3,4,,,,2025-11-28,"Has roof,Nanny Room","Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Villa,,,
106274,106274,https://www.nawy.com/compound/260-v-residences-by-villette/property/106274-Apartment-for-sale-in-V Residences By Villette-with-21-bedrooms-in-Golden Square-by-SODIC,SODIC,SODIC,,,Apartment for sale in V Residences By Villette with 3 bedrooms in Golden Square by SODIC,A 3 bedroom Apartment in V Residences By Villette by SODIC. The Apartment size is 212 m2 with 3 bathrooms. This property will be ready for delivery finished by 2025-12-30.,"V Residences By Villette, Golden Square, Egypt",40440000,EGP,,3,3,,,,2025-11-28,Nanny Room,"Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Apartment,,,
85497,85497,https://www.nawy.com/compound/1299-hazel-sodic-east/property/85497-Villa-for-sale-in-Hazel - Sodic East -with-1-bedrooms-in-New Heliopolis-by-SODIC,SODIC,SODIC,,,Villa for sale in Hazel - Sodic East with 3 bedrooms in New Heliopolis by SODIC,A 3 bedroom Villa in Hazel - Sodic East  by SODIC. The Villa size is 237 m2 with 4 bathrooms with a garden of 383 m2 and a roof of 78 m2 . This property will be ready for delivery finished by 2028-12-30.,"Hazel - Sodic East , New Heliopolis, Egypt",45436000,EGP,,3,4,,,,2025-11-28,"Garden,Has roof,Nanny Room","Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Villa,,,
104913,104913,https://www.nawy.com/compound/1678-pearl-june/property/104913-Chalet-for-sale-in-Pearl-June-with-5-bedrooms-in-Ras El Hekma-by-SODIC,SODIC,SODIC,,,Chalet for sale in Pearl-June with 4 bedrooms in Ras El Hekma by SODIC,A 4 bedroom Chalet in Pearl-June by SODIC. The Chalet size is 190 m2 with 4 bathrooms with a garden of 162 m2 . This property will be ready for delivery finished by 2027-09-30.,"Pearl-June, Ras El Hekma, Egypt",42527000,EGP,,4,4,,,,2025-11-28,"Garden,Nanny Room","Gallery,View on Map,Floor Plan,Master Plan",,4,,+201065888849,2025-11-28,,,Chalet,,,
85494,85494,https://www.nawy.com/compound/1618-rosewood/property/85494-Villa-for-sale-in-Rosewood-with-1-bedrooms-in-New Heliopolis-by-SODIC,SODIC,SODIC,,,Villa for sale in Rosewood with 4 bedrooms in New Heliopolis by SODIC,A 4 bedroom Villa in Rosewood by SODIC. The Villa size is 326 m2 with 5 bathrooms and a roof of 103 m2 . This property will be ready for delivery not-finished by 2027-09-30.,"Rosewood, New Heliopolis, Egypt",51081000,EGP,,4,5,,,,2025-11-28,"Has roof,Nanny Room","Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Villa,,,
82538,82538,https://www.nawy.com/compound/1617-orchid/property/82538-Villa-for-sale-in-Orchid-with-1-bedrooms-in-New Heliopolis-by-SODIC,SODIC,SODIC,,,Villa for sale in Orchid with 4 bedrooms in New Heliopolis by SODIC,A 4 bedroom Villa in Orchid by SODIC. The Villa size is 340 m2 with 5 bathrooms and a roof of 85 m2 . This property will be ready for delivery not-finished by 2025-11-29.,"Orchid, New Heliopolis, Egypt",51760000,EGP,,4,5,,,,2025-11-28,"Has roof,Nanny Room","Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Villa,,,
108472,108472,https://www.nawy.com/compound/1622-mv-park-icity-new-cairo/property/108472-Villa-for-sale-in-MV Park - ICity New Cairo-with-1-bedrooms-in-New Cairo-by-Mountain View,Mountain View,Mountain View,,,Lake House for sale in MV Park - ICity New Cairo with 3 bedrooms in New Cairo by Mountain View,A 3 bedroom Villa in MV Park - ICity New Cairo by Mountain View. The Villa size is 385 m2 with 4 bathrooms with a garden of 210 m2 . This property will be ready for delivery not-finished by 2026-04-01.,"MV Park - ICity New Cairo, New Cairo, Egypt",65933874,EGP,,3,4,,,,2025-11-28,"Nanny Room,Garden","Gallery,View on Map,Floor Plan,Master Plan",,4,,+201065888849,2025-11-28,,,Villa,,,
87441,87441,https://www.nawy.com/compound/1469-crystalline-silversands/property/87441-Villa-for-sale-in-Crystalline - Silversands -with-1-bedrooms-in-Sidi Heneish-by-Ora Developers,Ora Developers,Ora Developers,,,Villa for sale in Crystalline - Silversands with 4 bedrooms in Sidi Heneish by Ora Developers,A 4 bedroom Villa in Crystalline - Silversands  by Ora Developers. The Villa size is 232 m2 with 3 bathrooms and a terrace of 32 m2. This property will be ready for delivery finished by 2029-12-31.,"Crystalline - Silversands , Sidi Heneish, Egypt",76645000,EGP,,4,3,,,,2025-11-28,"Terrace,Driver Room,Nanny Room","Gallery,View on Map,Floor Plan,Master Plan",,6,,+201065888849,2025-11-28,,,Villa,,,
97679,97679,https://www.nawy.com/compound/1651-jade-hills-city-gate/property/97679-villa-for-sale-in-jade-hills-city-gate-with-5-bedrooms-in-new-cairo-by-qatari-diar,Qatari Diar,Qatari Diar,,,Villa for sale in Jade Hills - City Gate with 6 bedrooms by Qatari Diar,A 6 bedroom Villa in Jade Hills - City Gate by Qatari Diar. The Villa size is 423 m2 with 6 bathrooms and a roof of 75 m2 . This property will be ready for delivery not-finished by 2029-09-30.,"Jade Hills - City Gate, New Cairo, Egypt",75400000,EGP,,6,6,,,,2025-11-28,"Garden,Has roof","Gallery,View on Map,Floor Plan,Master Plan",,6,,+201065888849,2025-11-28,,,Villa,,,
106077,106077,https://www.nawy.com/compound/1680-opal-june/property/106077-Villa-for-sale-in-Opal-June-with-1-bedrooms-in-Ras El Hekma-by-SODIC,SODIC,SODIC,,,Villa for sale in Opal-June with 5 bedrooms in Ras El Hekma by SODIC,A 5 bedroom Villa in Opal-June by SODIC. The Villa size is 347 m2 with 6 bathrooms with a garden of 232 m2 and a roof of 115 m2 . This property will be ready for delivery finished by 2026-06-30.,"Opal-June, Ras El Hekma, Egypt",96950000,EGP,,5,6,,,,2025-11-28,"Garden,Has roof,Driver Room,Nanny Room","Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Villa,,,
93487,93487,https://www.nawy.com/compound/1637-the-village-views/property/93487-Apartment-for-sale-in-The Village Views-with-21-bedrooms-in-El Sheikh Zayed-by-Ora Developers,Ora Developers,Ora Developers,,,Apartment for sale in The Village Views with 2 bedrooms in El Sheikh Zayed by Ora Developers,A 2 bedroom Apartment in The Village Views by Ora Developers. The Apartment size is 142 m2 with 2 bathrooms and a terrace of 13 m2. This property will be ready for delivery finished by 2029-01-31.,"The Village Views, El Sheikh Zayed, Egypt",17147000,EGP,,2,2,,,,2025-11-28,Terrace,"Gallery,View on Map,Floor Plan,Master Plan",,6,,+201065888849,2025-11-28,,,Apartment,,,
97172,97172,https://www.nawy.com/compound/1568-club-residence/property/97172-Serviced Apartment-for-sale-in-Club residence-with-20-bedrooms-in-6th settlement-by-Ora Developers,Ora Developers,Ora Developers,,,Serviced Apartment for sale in Club residence with 3 bedrooms in 6th settlement by Ora Developers,A 3 bedroom Serviced Apartment in Club residence by Ora Developers. The Serviced Apartment size is 145 m2 with 3 bathrooms and a terrace of 6 m2. This property will be ready for delivery finished by 2029-01-31.,"Club residence, 6th settlement, Egypt",23673000,EGP,,3,3,,,,2025-11-28,Terrace,"Gallery,View on Map,Floor Plan,Master Plan",,6,,+201065888849,2025-11-28,,,Serviced Apartment,,,
103298,103298,https://www.nawy.com/compound/1701-core/property/103298-Apartment-for-sale-in-Core-with-21-bedrooms-in-October Gardens-by-Orascom Development Egypt,Orascom Development Egypt,Orascom Development Egypt,,,Apartment for sale in Core with 1 bedroom in October Gardens by Orascom Development Egypt,A 1 bedroom Apartment in Core by Orascom Development Egypt. The Apartment size is 84 m2 with 1 bathrooms with a garden of 35 m2 . This property will be ready for delivery semi-finished by 2027-12-31.,"Core, October Gardens, Egypt",8467000,EGP,,1,1,,,,2025-11-28,Garden,"Gallery,View on Map,Floor Plan,Master Plan",,4,,+201065888849,2025-11-28,,,Apartment,,,
104406,104406,https://www.nawy.com/compound/181-il-bosco-new-capital/property/104406-the-valley-for-sale-in-il-bosco-new-capital-with-3-bedrooms-in-new-capital-city-by-misr-italia-properties,Misr Italia Properties,Misr Italia Properties,,,The Valley for sale in Il Bosco New Capital with 3 bedrooms in New Capital City by Misr Italia Properties,A 3 bedroom Apartment in Il Bosco New Capital by Misr Italia Properties. The Apartment size is 144 m2 with 3 bathrooms. This property will be ready for delivery not-finished by 2025-11-30.,"Il Bosco New Capital, New Capital City, Egypt",12900000,EGP,,3,3,,,,2025-11-28,"Infrastructure,Clubhouse ,Underground parking,Medical center,Commercial strip ,Business Hub,Outdoor pools,bicycles lanes,Jogging trail","Gallery,View on Map,Floor Plan,Master Plan",,4,,+201017248451,2025-11-28,,,Apartment,,,
105517,105517,https://www.nawy.com/compound/927-salt/property/105517-Chalet-for-sale-in-Salt-with-5-bedrooms-in-Ras El Hekma-by-Tatweer Misr,Tatweer Misr,Tatweer Misr,,,Chalet for sale in Salt with 1 bedroom in Ras El Hekma by Tatweer Misr,A 1 bedroom Chalet in Salt by Tatweer Misr. The Chalet size is 70 m2 with 2 bathrooms. This property will be ready for delivery finished by 2030-01-30.,"Salt, Ras El Hekma, Egypt",8744000,EGP,,1,2,,,,2025-11-28,"Clubhouse ,Commercial strip","Gallery,View on Map,Master Plan",,4,,+201065888849,2025-11-28,,,Chalet,,,
108695,108695,https://www.nawy.com/compound/1619-club-park-icity-october/property/108695-Apartment-for-sale-in-Club Park - ICity October-with-21-bedrooms-in-Northern Expansion-by-Mountain View,Mountain View,Mountain View,,,I-Apartment for sale in Club Park - ICity October with 3 bedrooms in Northern Expansion by Mountain View,A 3 bedroom Apartment in Club Park - ICity October by Mountain View. The Apartment size is 140 m2 with 3 bathrooms. This property will be ready for delivery not-finished by 2028-12-01.,"Club Park - ICity October, Northern Expansion, Egypt",10372278,EGP,,3,3,,,,2025-11-28,,"Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Apartment,,,
102715,102715,https://www.nawy.com/compound/90-il-monte-galala/property/102715-Chalet-for-sale-in-Il Monte Galala-with-5-bedrooms-in-Ain Sokhna-by-Tatweer Misr,Tatweer Misr,Tatweer Misr,,,Chalet for sale in Il Monte Galala with 2 bedrooms in Ain Sokhna by Tatweer Misr,A 2 bedroom Chalet in Il Monte Galala by Tatweer Misr. The Chalet size is 90 m2 with 2 bathrooms. This property will be ready for delivery finished by 2030-03-30.,"Il Monte Galala, Ain Sokhna, Egypt",9800000,EGP,,2,2,,,,2025-11-28,,"Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Chalet,,,
104372,104372,https://www.nawy.com/compound/1306-coflow/property/104372-Clinic-for-sale-in-Coflow -with-13-bedrooms-in-Mostakbal City-by-Tatweer Misr,Tatweer Misr,Tatweer Misr,,,Clinic for sale in Coflow in Mostakbal City by Tatweer Misr,A Clinic in Coflow  by Tatweer Misr. The Clinic size is 65 m2. This property will be ready for delivery not-finished by 2029-12-29.,"Coflow , Mostakbal City, Egypt",10274000,EGP,,0,0,,,,2025-11-28,,"Gallery,View on Map,Floor Plan,Master Plan",,6,,+201065888849,2025-11-28,,,Clinic,,,
102471,102471,https://www.nawy.com/compound/663-cleo-palm-hills-new-cairo/property/102471-Apartment-for-sale-in-Cleo - Palm Hills New Cairo-with-21-bedrooms-in-New Cairo-by-Palm Hills Developments,Palm Hills Developments,Palm Hills Developments,,,Apartment for sale in Cleo - Palm Hills New Cairo with 1 bedroom in New Cairo by Palm Hills Developments,A 1 bedroom Apartment in Cleo - Palm Hills New Cairo by Palm Hills Developments. The Apartment size is 70 m2 with 1 bathrooms with a garden of 29 m2 . This property will be ready for delivery finished by 2030-06-30.,"Cleo - Palm Hills New Cairo, New Cairo, Egypt",10939000,EGP,,1,1,,,,2025-11-28,Garden,"Gallery,View on Map,Master Plan",,5,,+201065888849,2025-11-28,,,Apartment,,,
108441,108441,https://www.nawy.com/compound/1548-district-2-moon-heights/property/108441-Apartment-for-sale-in-District 2 - Moon Heights-with-21-bedrooms-in-October Gardens-by-Palm Hills Developments,Palm Hills Developments,Palm Hills Developments,,,Apartment for sale in District 2 - Moon Heights with 2 bedrooms in October Gardens by Palm Hills Developments,A 2 bedroom Apartment in District 2 - Moon Heights by Palm Hills Developments. The Apartment size is 124 m2 with 3 bathrooms. This property will be ready for delivery finished by 2030-12-30.,"District 2 - Moon Heights, October Gardens, Egypt",11782300,EGP,,2,3,,,,2025-11-28,,"Gallery,View on Map,Floor Plan,Master Plan",,4,,+201065888849,2025-11-28,,,Apartment,,,
104025,104025,https://www.nawy.com/compound/1470-district-6-laria/property/104025-Apartment-for-sale-in-District 6 - Laria-with-21-bedrooms-in-October Gardens-by-Palm Hills Developments,Palm Hills Developments,Palm Hills Developments,,,Apartment for sale in District 6 - Laria with 2 bedrooms in October Gardens by Palm Hills Developments,A 2 bedroom Apartment in District 6 - Laria by Palm Hills Developments. The Apartment size is 132 m2 with 3 bathrooms. This property will be ready for delivery finished by 2030-06-30.,"District 6 - Laria, October Gardens, Egypt",11623522,EGP,,2,3,,,,2025-11-28,,"Gallery,View on Map,Floor Plan,Master Plan",,6,,+201065888849,2025-11-28,,,Apartment,,,
104356,104356,https://www.nawy.com/compound/1746-lakeside-bloomfields/property/104356-Apartment-for-sale-in-Lakeside-Bloomfields-with-21-bedrooms-in-Mostakbal City-by-Tatweer Misr,Tatweer Misr,Tatweer Misr,,,Apartment for sale in Lakeside-Bloomfields with 3 bedrooms in Mostakbal City by Tatweer Misr,A 3 bedroom Apartment in Lakeside-Bloomfields by Tatweer Misr. The Apartment size is 155 m2 with 3 bathrooms with a garden of 39 m2 . This property will be ready for delivery not-finished by 2030-03-30.,"Lakeside-Bloomfields, Mostakbal City, Egypt",12604000,EGP,,3,3,,,,2025-11-28,Garden,"Gallery,View on Map,Floor Plan",,4,,+201065888849,2025-11-28,,,Apartment,,,
108002,108002,https://www.nawy.com/compound/1888-the-north-park-icity-new-cairo/property/108002-Apartment-for-sale-in-The North Park-ICity New Cairo-with-21-bedrooms-in-New Cairo-by-Mountain View,Mountain View,Mountain View,,,Apartment for sale in The North Park-ICity New Cairo with 3 bedrooms in New Cairo by Mountain View,A 3 bedroom Apartment in The North Park-ICity New Cairo by Mountain View. The Apartment size is 135 m2 with 2 bathrooms with a garden of 70 m2 . This property will be ready for delivery not-finished by 2028-12-31.,"The North Park-ICity New Cairo, New Cairo, Egypt",12852251,EGP,,3,2,,,,2025-11-28,Garden,"Gallery,View on Map,Floor Plan,Master Plan",,4,,+201065888849,2025-11-28,,,Apartment,,,
90488,90488,https://www.nawy.com/compound/1549-district-6-blu/property/90488-Apartment-for-sale-in-District 6 - Blu -with-21-bedrooms-in-October Gardens-by-Palm Hills Developments,Palm Hills Developments,Palm Hills Developments,,,Apartment for sale in District 6 - Blu with 3 bedrooms in October Gardens by Palm Hills Developments,A 3 bedroom Apartment in District 6 - Blu  by Palm Hills Developments. The Apartment size is 155 m2 with 3 bathrooms. This property will be ready for delivery finished by 2029-06-30.,"District 6 - Blu , October Gardens, Egypt",13477202,EGP,,3,3,,,,2025-11-28,,"Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Apartment,,,
106457,106457,https://www.nawy.com/compound/1748-cluster-bloomfields/property/106457-Apartment-for-sale-in-Cluster-Bloomfields-with-21-bedrooms-in-Mostakbal City-by-Tatweer Misr,Tatweer Misr,Tatweer Misr,,,Apartment for sale in Cluster-Bloomfields with 2 bedrooms in Mostakbal City by Tatweer Misr,A 2 bedroom Apartment in Cluster-Bloomfields by Tatweer Misr. The Apartment size is 153 m2 with 3 bathrooms. This property will be ready for delivery finished by 2027-12-25.,"Cluster-Bloomfields, Mostakbal City, Egypt",13623000,EGP,,2,3,,,,2025-11-28,,"Gallery,View on Map,Floor Plan",,5,,+201065888849,2025-11-28,,,Apartment,,,
99023,99023,https://www.nawy.com/compound/1616-oak-residence/property/99023-Apartment-for-sale-in-Oak Residence-with-21-bedrooms-in-New Heliopolis-by-SODIC,SODIC,SODIC,,,Apartment for sale in Oak Residence with 2 bedrooms in New Heliopolis by SODIC,A 2 bedroom Apartment in Oak Residence by SODIC. The Apartment size is 141 m2 with 3 bathrooms. This property will be ready for delivery finished by 2028-09-30.,"Oak Residence, New Heliopolis, Egypt",13907000,EGP,,2,3,,,,2025-11-28,,"Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Apartment,,,
105279,105279,https://www.nawy.com/compound/1621-club-park-icity-new-cairo/property/105279-Apartment-for-sale-in-Club Park- ICity New Cairo-with-21-bedrooms-in-New Cairo-by-Mountain View,Mountain View,Mountain View,,,Apartment for sale in Club Park- ICity New Cairo with 3 bedrooms in New Cairo by Mountain View,A 3 bedroom Apartment in Club Park- ICity New Cairo by Mountain View. The Apartment size is 170 m2 with 3 bathrooms. This property will be ready for delivery not-finished by 2026-01-01.,"Club Park- ICity New Cairo, New Cairo, Egypt",14650201,EGP,,3,3,,,,2025-11-28,,"Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Apartment,,,
73445,73445,https://www.nawy.com/compound/1433-sapphire-residence/property/73445-en,Qatari Diar,Qatari Diar,,,Apartment for sale in Sapphire Residence with 3 bedrooms by Qatari Diar,A 3 bedroom Apartment in Sapphire Residence by Qatari Diar. The Apartment size is 177 m2 with 3 bathrooms. This property will be ready for delivery finished by 2029-09-30.,"Sapphire Residence, New Cairo, Egypt",16100000,EGP,,3,3,,,,2025-11-28,,"Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Apartment,,,
86221,86221,https://www.nawy.com/compound/1441-sapphire-golf-residences/property/86221-apartment-for-sale-in-sapphire-golf-residences-with-2-bedrooms-in-new-cairo-by-qatari-diar,Qatari Diar,Qatari Diar,,,Apartment for sale in Sapphire Golf Residences with 2 bedrooms by Qatari Diar,A 2 bedroom Apartment in Sapphire Golf Residences by Qatari Diar. The Apartment size is 145 m2 with 3 bathrooms. This property will be ready for delivery finished by 2029-09-30.,"Sapphire Golf Residences, New Cairo, Egypt",15310000,EGP,,2,3,,,,2025-11-28,Nanny Room,"Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Apartment,,,
87335,87335,https://www.nawy.com/compound/634-marina-residence-il-monte-galala/property/87335-chalet-for-sale-in-marina-residence-il-monte-galala-with-2-bedrooms-in-ain-sokhna-by-tatweer-misr,Tatweer Misr,Tatweer Misr,,,Chalet for sale in Marina Residence Il Monte Galala with 2 bedrooms in Ain Sokhna by Tatweer Misr,A 2 bedroom Chalet in Marina Residence Il Monte Galala by Tatweer Misr. The Chalet size is 100 m2 with 2 bathrooms. This property will be ready for delivery finished by 2030-01-30.,"Marina Residence Il Monte Galala, Ain Sokhna, Egypt",15867000,EGP,,2,2,,,,2025-11-28,,"Gallery,View on Map,Floor Plan,Master Plan",,6,,+201065888849,2025-11-28,,,Chalet,,,
88763,88763,https://www.nawy.com/compound/1582-hilltop-chalets-solare/property/88763-penthouse-for-sale-in-hilltop-chalets-solare-with-3-bedrooms-in-ras-el-hekma-by-misr-italia-properties,Misr Italia Properties,Misr Italia Properties,,,Chalet - Roof for sale in Hilltop Chalets - Solare with 3 bedrooms in Ras El Hekma by Misr Italia Properties,A 3 bedroom Chalet in Hilltop Chalets - Solare by Misr Italia Properties. The Chalet size is 175 m2 with 3 bathrooms. This property will be ready for delivery finished by 2029-12-31.,"Hilltop Chalets - Solare, Ras El Hekma, Egypt",20200000,EGP,,3,3,,,,2025-11-28,Has roof,"Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Chalet,,,
91401,91401,https://www.nawy.com/compound/1642-saltshore-salt/property/91401-Chalet-for-sale-in-Saltshore - Salt-with-5-bedrooms-in-Ras El Hekma-by-Tatweer Misr,Tatweer Misr,Tatweer Misr,,,Chalet for sale in Saltshore - Salt with 2 bedrooms in Ras El Hekma by Tatweer Misr,A 2 bedroom Chalet in Saltshore - Salt by Tatweer Misr. The Chalet size is 105 m2 with 2 bathrooms with a garden of 97 m2 . This property will be ready for delivery finished by 2030-01-30.,"Saltshore - Salt, Ras El Hekma, Egypt",16886000,EGP,,2,2,,,,2025-11-28,Garden,"Gallery,View on Map,Floor Plan,Master Plan",,3,,+201065888849,2025-11-28,,,Chalet,,,
99692,99692,https://www.nawy.com/compound/693-lagoon-beach-park-mountain-view-i-city-october/property/99692-Duplex-for-sale-in-Lagoon Beach Park Mountain View I-City October-with-3-bedrooms-in-6th of October City-by-Mountain View,Mountain View,Mountain View,,,Park Side House for sale in Lagoon Beach Park Mountain View I-City October with 3 bedrooms in 6th of October City by Mountain View,A 3 bedroom Duplex in Lagoon Beach Park Mountain View I-City October by Mountain View. The Duplex size is 180 m2 with 3 bathrooms with a garden of 35 m2 . This property will be ready for delivery finished by 2030-06-01.,"Lagoon Beach Park Mountain View I-City October, 6th of October City, Egypt",19010273,EGP,,3,3,,,,2025-11-28,"Garden,Nanny Room","Gallery,View on Map,Floor Plan,Master Plan",,6,,+201065888849,2025-11-28,,,Duplex,,,
104051,104051,https://www.nawy.com/compound/1554-district-1-rae/property/104051-Apartment-for-sale-in-District 1 - Rae-with-21-bedrooms-in-October Gardens-by-Palm Hills Developments,Palm Hills Developments,Palm Hills Developments,,,Apartment for sale in District 1 - Rae with 3 bedrooms in October Gardens by Palm Hills Developments,A 3 bedroom Apartment in District 1 - Rae by Palm Hills Developments. The Apartment size is 196 m2 with 3 bathrooms. This property will be ready for delivery finished by 2024-09-30.,"District 1 - Rae, October Gardens, Egypt",17807656,EGP,,3,3,,,,2025-11-28,,"Gallery,View on Map,Floor Plan,Master Plan",,6,,+201065888849,2025-11-28,,,Apartment,,,
106878,106878,https://www.nawy.com/compound/1520-d-parks-new-cairo/property/106878-Apartment-for-sale-in-D Parks New Cairo-with-21-bedrooms-in-South New Cairo-by-Marakez,Marakez,Marakez,,,Apartment for sale in D Parks New Cairo with 2 bedrooms in South New Cairo by Marakez,A 2 bedroom Apartment in D Parks New Cairo by Marakez. The Apartment size is 135 m2 with 3 bathrooms with a garden of 107 m2 . This property will be ready for delivery semi-finished by 2027-06-30.,"D Parks New Cairo, South New Cairo, Egypt",18982000,EGP,,2,3,,,,2025-11-28,Garden,"Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Apartment,,,
108693,108693,https://www.nawy.com/compound/1889-mv-park-icity-new-october/property/108693-Apartment-for-sale-in-MV Park - ICity New October-with-21-bedrooms-in-Northern Expansion-by-Mountain View,Mountain View,Mountain View,,,,A 3 bedroom Apartment in MV Park - ICity October by Mountain View. The Apartment size is 165 m2 with 3 bathrooms with a garden of 230 m2 . This property will be ready for delivery not-finished by 2026-05-01.,"MV Park - ICity October, Northern Expansion, Egypt",19018780,EGP,,3,3,,,,2025-11-28,Garden,"Gallery,View on Map,Floor Plan",,5,,+201065888849,2025-11-28,,,Apartment,,,
104718,104718,https://www.nawy.com/compound/1550-district-2-ella-extension/property/104718-Townhouse-for-sale-in-District 2  - Ella Extension -with-7-bedrooms-in-October Gardens-by-Palm Hills Developments,Palm Hills Developments,Palm Hills Developments,,,Townhouse Corner for sale in District 2 - Ella Extension with 3 bedrooms in October Gardens by Palm Hills Developments,A 3 bedroom Townhouse in District 2  - Ella Extension  by Palm Hills Developments. The Townhouse size is 218 m2 with 3 bathrooms and a roof of 69 m2 . This property will be ready for delivery not-finished by 2029-12-31.,"District 2  - Ella Extension , October Gardens, Egypt",21050000,EGP,,3,3,,,,2025-11-28,Has roof,"Gallery,View on Map,Floor Plan,Master Plan",,3,,+201065888849,2025-11-28,,,Townhouse,,,
104742,104742,https://www.nawy.com/compound/1676-green-valley/property/104742-Townhouse-for-sale-in-Green Valley-with-7-bedrooms-in-October Gardens-by-Orascom Development Egypt,Orascom Development Egypt,Orascom Development Egypt,,,Townhouse Middle for sale in Green Valley with 3 bedrooms in October Gardens by Orascom Development Egypt,A 3 bedroom Townhouse in Green Valley by Orascom Development Egypt. The Townhouse size is 175 m2 with 5 bathrooms with a garden of 78 m2 and a roof of 38 m2 . This property will be ready for delivery not-finished by 2029-12-01.,"Green Valley, October Gardens, Egypt",25638000,EGP,,3,5,,,,2025-11-28,"Garden,Has roof","Gallery,View on Map,Floor Plan,Master Plan",,6,,+201065888849,2025-11-28,,,Townhouse,,,
104708,104708,https://www.nawy.com/compound/1471-district-2-tali/property/104708-Villa-for-sale-in-District 2 - Tali-with-1-bedrooms-in-October Gardens-by-Palm Hills Developments,Palm Hills Developments,Palm Hills Developments,,,Villa for sale in District 2 - Tali with 3 bedrooms in October Gardens by Palm Hills Developments,A 3 bedroom Villa in District 2 - Tali by Palm Hills Developments. The Villa size is 205 m2 with 5 bathrooms and a roof of 48 m2 . This property will be ready for delivery not-finished by 2030-06-30.,"District 2 - Tali, October Gardens, Egypt",25559000,EGP,,3,5,,,,2025-11-28,"Has roof,Driver Room","Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Villa,,,
104059,104059,https://www.nawy.com/compound/1551-jade-extension/property/104059-Villa-for-sale-in-Jade Extension-with-1-bedrooms-in-October Gardens-by-Palm Hills Developments,Palm Hills Developments,Palm Hills Developments,,,Villa for sale in Jade Extension with 3 bedrooms in October Gardens by Palm Hills Developments,A 3 bedroom Villa in Jade Extension by Palm Hills Developments. The Villa size is 239 m2 with 5 bathrooms. This property will be ready for delivery not-finished by 2028-03-31.,"Jade Extension, October Gardens, Egypt",23931000,EGP,,3,5,,,,2025-11-28,Has roof,"Gallery,View on Map,Master Plan",,3,,+201065888849,2025-11-28,,,Villa,,,
105186,105186,https://www.nawy.com/compound/1567-parkside-owest/property/105186-Townhouse-for-sale-in-Parkside - Owest -with-7-bedrooms-in-October Gardens-by-Orascom Development Egypt,Orascom Development Egypt,Orascom Development Egypt,,,Townhouse Corner for sale in Parkside - Owest with 3 bedrooms in October Gardens by Orascom Development Egypt,A 3 bedroom Townhouse in Parkside - Owest  by Orascom Development Egypt. The Townhouse size is 169 m2 with 4 bathrooms with a garden of 231 m2 and a roof of 41 m2 . This property will be ready for delivery not-finished by 2030-09-30.,"Parkside - Owest , October Gardens, Egypt",29824000,EGP,,3,4,,,,2025-11-28,"Garden,Has roof","Gallery,View on Map,Floor Plan,Master Plan",,6,,+201065888849,2025-11-28,,,Townhouse,,,
104911,104911,https://www.nawy.com/compound/1678-pearl-june/property/104911-Loft-for-sale-in-Pearl-June-with-23-bedrooms-in-Ras El Hekma-by-SODIC,SODIC,SODIC,,,Loft for sale in Pearl-June with 2 bedrooms in Ras El Hekma by SODIC,A 2 bedroom Loft in Pearl-June by SODIC. The Loft size is 102 m2 with 2 bathrooms with a garden of 26 m2 . This property will be ready for delivery finished by 2027-09-30.,"Pearl-June, Ras El Hekma, Egypt",26127000,EGP,,2,2,,,,2025-11-28,Garden,"Gallery,View on Map,Floor Plan,Master Plan",,4,,+201065888849,2025-11-28,,,Loft,,,
